SC/VSC stints,red_flags,weather,year,round,circuitId,driverId,constructorId,grid,position,rank,driver_nationality,constructor_nationality,circuit_country
0,No,Dry,2015,2,2,154,4,top-ten,top-fifteen,top-ten,French,British,Malaysia
0,No,Dry,2014,2,2,813,4,last positions,DNF,last positions,Venezuelan,British,Malaysia
0,No,Dry,2015,2,2,813,4,top-fifteen,DNF,top-fifteen,Venezuelan,British,Malaysia
0,No,Dry,2007,2,2,4,1,top-three,winner,top-three,Spanish,British,Malaysia
0,No,Dry,2015,2,2,4,1,last positions,DNF,last positions,Spanish,British,Malaysia
3,No,Dry,2016,16,2,4,1,last positions,top-ten,top-ten,Spanish,British,Malaysia
0,No,Dry,2017,15,2,4,1,top-ten,top-fifteen,top-fifteen,Spanish,British,Malaysia
0,No,Dry,2007,2,2,1,1,top-five,podium,fastest lap,British,British,Malaysia
0,No,Dry,2008,2,2,1,1,top-ten,top-five,top-three,British,British,Malaysia
0,Yes,Varied,2009,2,2,1,1,top-fifteen,top-ten,top-fifteen,British,British,Malaysia
0,No,Dry,2010,3,2,1,1,last positions,top-ten,top-five,British,British,Malaysia
0,No,Dry,2011,2,2,1,1,top-three,top-ten,top-five,British,British,Malaysia
1,Yes,Varied,2012,2,2,1,1,pole,podium,top-ten,British,British,Malaysia
0,No,Dry,2008,2,2,5,1,top-ten,podium,top-ten,Finnish,British,Malaysia
0,Yes,Varied,2009,2,2,5,1,top-fifteen,DNF,no laptime set,Finnish,British,Malaysia
0,No,Dry,2010,3,2,18,1,last positions,top-ten,top-ten,British,British,Malaysia
0,No,Dry,2011,2,2,18,1,top-five,podium,top-five,British,British,Malaysia
1,Yes,Varied,2012,2,2,18,1,top-three,top-fifteen,top-fifteen,British,British,Malaysia
0,No,Varied,2013,2,2,18,1,top-ten,last positions,top-five,British,British,Malaysia
0,No,Dry,2014,2,2,18,1,top-ten,top-ten,top-fifteen,British,British,Malaysia
0,No,Dry,2015,2,2,18,1,last positions,DNF,last positions,British,British,Malaysia
3,No,Dry,2016,16,2,18,1,top-ten,top-ten,top-ten,British,British,Malaysia
0,No,Varied,2013,2,2,815,1,top-ten,top-ten,fastest lap,Mexican,British,Malaysia
0,No,Dry,2014,2,2,825,1,top-ten,top-ten,top-ten,Danish,British,Malaysia
0,No,Dry,2017,15,2,838,1,top-ten,top-ten,top-ten,Belgian,British,Malaysia
0,No,Dry,2008,2,2,4,4,top-ten,top-ten,top-ten,Spanish,French,Malaysia
0,Yes,Varied,2009,2,2,4,4,top-ten,top-fifteen,top-ten,Spanish,French,Malaysia
0,No,Dry,2011,2,2,2,4,top-ten,podium,top-ten,German,French,Malaysia
0,No,Dry,2007,2,2,21,4,top-fifteen,top-ten,top-ten,Italian,French,Malaysia
0,No,Dry,2007,2,2,5,4,top-fifteen,top-ten,top-ten,Finnish,French,Malaysia
0,No,Dry,2010,3,2,9,4,top-ten,top-five,top-ten,Polish,French,Malaysia
0,No,Dry,2008,2,2,12,4,top-fifteen,top-fifteen,top-fifteen,Brazilian,French,Malaysia
0,Yes,Varied,2009,2,2,12,4,last positions,top-fifteen,top-fifteen,Brazilian,French,Malaysia
0,No,Dry,2017,15,2,807,4,top-ten,last positions,top-three,German,French,Malaysia
0,No,Dry,2010,3,2,808,4,top-fifteen,DNF,top-fifteen,Russian,French,Malaysia
0,No,Dry,2011,2,2,808,4,top-ten,last positions,top-three,Russian,French,Malaysia
3,No,Dry,2016,16,2,825,4,top-fifteen,DNF,last positions,Danish,French,Malaysia
3,No,Dry,2016,16,2,835,4,last positions,top-ten,top-fifteen,British,French,Malaysia
0,No,Dry,2017,15,2,835,4,top-fifteen,top-fifteen,last positions,British,French,Malaysia
0,No,Varied,2013,2,2,1,11,top-five,podium,top-ten,British,German,Malaysia
0,No,Dry,2014,2,2,1,11,pole,winner,fastest lap,British,German,Malaysia
0,No,Dry,2015,2,2,1,11,pole,podium,top-three,British,German,Malaysia
3,No,Dry,2016,16,2,1,11,pole,DNF,top-ten,British,German,Malaysia
0,No,Dry,2017,15,2,1,11,pole,podium,top-three,British,German,Malaysia
0,No,Dry,2010,3,2,3,11,top-three,podium,top-ten,German,German,Malaysia
0,No,Dry,2011,2,2,3,11,top-ten,top-fifteen,top-ten,German,German,Malaysia
1,Yes,Varied,2012,2,2,3,11,top-ten,top-fifteen,top-fifteen,German,German,Malaysia
0,No,Varied,2013,2,2,3,11,top-ten,top-five,top-ten,German,German,Malaysia
0,No,Dry,2014,2,2,3,11,top-three,podium,top-three,German,German,Malaysia
0,No,Dry,2015,2,2,3,11,top-three,podium,fastest lap,German,German,Malaysia
3,No,Dry,2016,16,2,3,11,top-three,podium,fastest lap,German,German,Malaysia
0,No,Dry,2010,3,2,30,11,top-ten,DNF,top-fifteen,German,German,Malaysia
0,No,Dry,2011,2,2,30,11,top-fifteen,top-ten,top-fifteen,German,German,Malaysia
1,Yes,Varied,2012,2,2,30,11,top-three,top-ten,top-ten,German,German,Malaysia
0,No,Dry,2017,15,2,822,11,top-five,top-five,top-ten,Finnish,German,Malaysia
0,No,Dry,2007,2,2,2,2,top-five,top-five,top-five,German,German,Malaysia
0,No,Dry,2008,2,2,2,2,top-five,top-ten,fastest lap,German,German,Malaysia
0,Yes,Varied,2009,2,2,2,2,top-ten,podium,top-ten,German,German,Malaysia
0,No,Dry,2007,2,2,9,2,top-ten,last positions,last positions,Polish,German,Malaysia
0,No,Dry,2008,2,2,9,2,top-five,podium,top-ten,Polish,German,Malaysia
0,Yes,Varied,2009,2,2,9,2,top-ten,DNF,no laptime set,Polish,German,Malaysia
0,No,Dry,2014,2,2,16,2,last positions,DNF,last positions,German,Swiss,Malaysia
0,No,Dry,2010,3,2,155,2,top-ten,DNF,last positions,Japanese,Swiss,Malaysia
0,No,Dry,2011,2,2,155,2,top-ten,top-ten,top-ten,Japanese,Swiss,Malaysia
1,Yes,Varied,2012,2,2,155,2,last positions,DNF,last positions,Japanese,Swiss,Malaysia
0,No,Varied,2013,2,2,807,2,top-fifteen,top-ten,top-ten,German,Swiss,Malaysia
0,No,Dry,2010,3,2,37,2,top-fifteen,DNF,no laptime set,Spanish,Swiss,Malaysia
0,No,Dry,2011,2,2,815,2,last positions,DNF,top-fifteen,Mexican,Swiss,Malaysia
1,Yes,Varied,2012,2,2,815,2,top-ten,podium,top-three,Mexican,Swiss,Malaysia
0,No,Varied,2013,2,2,821,2,top-fifteen,top-fifteen,top-ten,Mexican,Swiss,Malaysia
0,No,Dry,2014,2,2,821,2,top-fifteen,DNF,last positions,Mexican,Swiss,Malaysia
0,No,Dry,2015,2,2,828,2,top-ten,DNF,last positions,Swedish,Swiss,Malaysia
3,No,Dry,2016,16,2,828,2,last positions,top-fifteen,top-fifteen,Swedish,Swiss,Malaysia
0,No,Dry,2017,15,2,828,2,last positions,last positions,top-fifteen,Swedish,Swiss,Malaysia
0,No,Dry,2015,2,2,831,2,last positions,top-fifteen,top-five,Brazilian,Swiss,Malaysia
3,No,Dry,2016,16,2,831,2,last positions,DNF,last positions,Brazilian,Swiss,Malaysia
0,No,Dry,2017,15,2,836,2,last positions,last positions,top-ten,German,Swiss,Malaysia
0,No,Dry,2008,2,2,21,12,last positions,top-fifteen,last positions,Italian,Indian,Malaysia
0,Yes,Varied,2009,2,2,21,12,last positions,last positions,last positions,Italian,Indian,Malaysia
0,No,Dry,2010,3,2,24,12,top-ten,DNF,last positions,Italian,Indian,Malaysia
0,No,Dry,2008,2,2,16,12,last positions,DNF,last positions,German,Indian,Malaysia
0,Yes,Varied,2009,2,2,16,12,last positions,last positions,last positions,German,Indian,Malaysia
0,No,Dry,2010,3,2,16,12,top-five,top-five,top-ten,German,Indian,Malaysia
0,No,Dry,2011,2,2,16,12,last positions,top-fifteen,top-fifteen,German,Indian,Malaysia
0,No,Varied,2013,2,2,16,12,top-ten,DNF,last positions,German,Indian,Malaysia
1,Yes,Varied,2012,2,2,807,12,last positions,top-ten,top-fifteen,German,Indian,Malaysia
0,No,Dry,2014,2,2,807,12,top-ten,top-five,top-ten,German,Indian,Malaysia
0,No,Dry,2015,2,2,807,12,top-fifteen,top-fifteen,top-fifteen,German,Indian,Malaysia
3,No,Dry,2016,16,2,807,12,top-ten,top-ten,top-five,German,Indian,Malaysia
0,No,Dry,2011,2,2,814,12,top-fifteen,top-ten,top-fifteen,British,Indian,Malaysia
1,Yes,Varied,2012,2,2,814,12,top-fifteen,top-ten,top-ten,British,Indian,Malaysia
0,No,Varied,2013,2,2,814,12,top-fifteen,DNF,last positions,British,Indian,Malaysia
0,No,Dry,2014,2,2,815,12,top-fifteen,DNF,top-three,Mexican,Indian,Malaysia
0,No,Dry,2015,2,2,815,12,top-fifteen,top-fifteen,top-fifteen,Mexican,Indian,Malaysia
3,No,Dry,2016,16,2,815,12,top-ten,top-ten,top-fifteen,Mexican,Indian,Malaysia
0,No,Dry,2017,15,2,815,12,top-ten,top-ten,top-ten,Mexican,Indian,Malaysia
0,No,Dry,2017,15,2,839,12,top-ten,top-ten,top-fifteen,French,Indian,Malaysia
0,No,Dry,2014,2,2,13,3,top-fifteen,top-ten,top-ten,Brazilian,British,Malaysia
0,No,Dry,2015,2,2,13,3,top-ten,top-ten,top-five,Brazilian,British,Malaysia
3,No,Dry,2016,16,2,13,3,top-ten,top-fifteen,last positions,Brazilian,British,Malaysia
0,No,Dry,2017,15,2,13,3,top-fifteen,top-ten,top-fifteen,Brazilian,British,Malaysia
0,No,Dry,2007,2,2,3,3,top-ten,DNF,top-ten,German,British,Malaysia
0,No,Dry,2008,2,2,3,3,last positions,top-fifteen,top-fifteen,German,British,Malaysia
0,Yes,Varied,2009,2,2,3,3,top-five,top-ten,top-five,German,British,Malaysia
0,No,Dry,2010,3,2,22,3,top-ten,top-fifteen,top-fifteen,Brazilian,British,Malaysia
0,No,Dry,2011,2,2,22,3,top-fifteen,DNF,last positions,Brazilian,British,Malaysia
0,No,Dry,2007,2,2,25,3,last positions,top-ten,top-ten,Austrian,British,Malaysia
0,No,Dry,2008,2,2,6,3,last positions,last positions,last positions,Japanese,British,Malaysia
0,Yes,Varied,2009,2,2,6,3,top-fifteen,top-fifteen,top-fifteen,Japanese,British,Malaysia
0,No,Dry,2010,3,2,807,3,top-five,top-ten,top-fifteen,German,British,Malaysia
1,Yes,Varied,2012,2,2,811,3,top-fifteen,top-ten,top-five,Brazilian,British,Malaysia
0,No,Dry,2011,2,2,813,3,last positions,DNF,last positions,Venezuelan,British,Malaysia
1,Yes,Varied,2012,2,2,813,3,top-fifteen,last positions,last positions,Venezuelan,British,Malaysia
0,No,Varied,2013,2,2,813,3,last positions,DNF,last positions,Venezuelan,British,Malaysia
0,No,Varied,2013,2,2,822,3,last positions,top-fifteen,top-fifteen,Finnish,British,Malaysia
0,No,Dry,2014,2,2,822,3,last positions,top-ten,top-ten,Finnish,British,Malaysia
0,No,Dry,2015,2,2,822,3,top-ten,top-five,top-ten,Finnish,British,Malaysia
3,No,Dry,2016,16,2,822,3,top-fifteen,top-five,top-ten,Finnish,British,Malaysia
0,No,Dry,2017,15,2,840,3,top-fifteen,top-ten,top-fifteen,Canadian,British,Malaysia
0,No,Dry,2007,2,2,23,7,top-ten,top-fifteen,last positions,German,Japanese,Malaysia
0,No,Dry,2007,2,2,15,7,top-ten,top-ten,top-ten,Italian,Japanese,Malaysia
0,No,Dry,2008,2,2,15,7,top-three,top-five,top-ten,Italian,Japanese,Malaysia
0,Yes,Varied,2009,2,2,15,7,top-three,top-five,top-three,Italian,Japanese,Malaysia
0,No,Dry,2008,2,2,10,7,top-ten,DNF,no laptime set,German,Japanese,Malaysia
0,Yes,Varied,2009,2,2,10,7,top-three,podium,last positions,German,Japanese,Malaysia
0,No,Dry,2010,3,2,15,205,last positions,last positions,last positions,Italian,Malaysian,Malaysia
0,No,Dry,2011,2,2,15,205,last positions,DNF,last positions,Italian,Malaysian,Malaysia
0,No,Dry,2010,3,2,5,205,top-fifteen,DNF,last positions,Finnish,Malaysian,Malaysia
0,No,Dry,2011,2,2,5,205,last positions,top-fifteen,last positions,Finnish,Malaysian,Malaysia
1,Yes,Varied,2012,2,2,5,205,last positions,last positions,last positions,Finnish,Malaysian,Malaysia
0,No,Dry,2014,2,2,155,205,last positions,top-fifteen,top-fifteen,Japanese,Malaysian,Malaysia
1,Yes,Varied,2012,2,2,808,205,last positions,last positions,last positions,Russian,Malaysian,Malaysia
0,No,Varied,2013,2,2,819,205,last positions,top-fifteen,last positions,French,Malaysian,Malaysia
0,No,Varied,2013,2,2,823,205,last positions,top-fifteen,last positions,Dutch,Malaysian,Malaysia
0,No,Dry,2014,2,2,828,205,last positions,top-fifteen,top-fifteen,Swedish,Malaysian,Malaysia
0,No,Dry,2007,2,2,22,11,last positions,top-fifteen,top-fifteen,Brazilian,Japanese,Malaysia
0,No,Dry,2008,2,2,22,11,top-fifteen,top-fifteen,top-fifteen,Brazilian,Japanese,Malaysia
0,No,Dry,2007,2,2,18,11,top-fifteen,top-fifteen,last positions,British,Japanese,Malaysia
0,No,Dry,2008,2,2,18,11,top-fifteen,top-ten,top-five,British,Japanese,Malaysia
0,Yes,Varied,2009,2,2,22,11,top-ten,top-five,top-three,Brazilian,British,Malaysia
0,Yes,Varied,2009,2,2,18,11,pole,winner,fastest lap,British,British,Malaysia
0,No,Dry,2007,2,2,11,8,top-fifteen,top-fifteen,top-fifteen,Japanese,Japanese,Malaysia
0,No,Dry,2008,2,2,11,8,last positions,last positions,last positions,Japanese,Japanese,Malaysia
0,No,Dry,2007,2,2,19,8,last positions,last positions,last positions,British,Japanese,Malaysia
0,No,Dry,2008,2,2,19,8,last positions,top-fifteen,last positions,British,Japanese,Malaysia
0,No,Dry,2007,2,2,17,9,top-ten,top-ten,top-fifteen,Australian,Austrian,Malaysia
0,No,Dry,2008,2,2,17,9,top-ten,top-ten,top-fifteen,Australian,Austrian,Malaysia
0,Yes,Varied,2009,2,2,17,9,top-five,top-ten,top-five,Australian,Austrian,Malaysia
0,No,Dry,2010,3,2,17,9,pole,podium,fastest lap,Australian,Austrian,Malaysia
0,No,Dry,2011,2,2,17,9,top-three,top-five,fastest lap,Australian,Austrian,Malaysia
1,Yes,Varied,2012,2,2,17,9,top-five,top-five,top-three,Australian,Austrian,Malaysia
0,No,Varied,2013,2,2,17,9,top-five,podium,top-ten,Australian,Austrian,Malaysia
0,No,Dry,2007,2,2,14,9,top-fifteen,DNF,top-fifteen,British,Austrian,Malaysia
0,No,Dry,2008,2,2,14,9,top-fifteen,top-ten,top-ten,British,Austrian,Malaysia
0,Yes,Varied,2009,2,2,20,9,top-fifteen,top-fifteen,top-ten,German,Austrian,Malaysia
0,No,Dry,2010,3,2,20,9,top-three,winner,top-ten,German,Austrian,Malaysia
0,No,Dry,2011,2,2,20,9,pole,winner,top-ten,German,Austrian,Malaysia
1,Yes,Varied,2012,2,2,20,9,top-five,top-fifteen,top-five,German,Austrian,Malaysia
0,No,Varied,2013,2,2,20,9,pole,winner,top-three,German,Austrian,Malaysia
0,No,Dry,2014,2,2,20,9,top-three,podium,top-five,German,Austrian,Malaysia
0,No,Dry,2014,2,2,817,9,top-five,DNF,top-five,Australian,Austrian,Malaysia
0,No,Dry,2015,2,2,817,9,top-five,top-ten,top-fifteen,Australian,Austrian,Malaysia
3,No,Dry,2016,16,2,817,9,top-five,winner,top-three,Australian,Austrian,Malaysia
0,No,Dry,2017,15,2,817,9,top-five,podium,top-five,Australian,Austrian,Malaysia
0,No,Dry,2015,2,2,826,9,top-five,top-ten,top-ten,Russian,Austrian,Malaysia
3,No,Dry,2016,16,2,830,9,top-three,podium,top-three,Dutch,Austrian,Malaysia
0,No,Dry,2017,15,2,830,9,top-three,winner,top-five,Dutch,Austrian,Malaysia
0,No,Dry,2007,2,2,24,5,last positions,last positions,top-fifteen,Italian,Italian,Malaysia
0,No,Dry,2007,2,2,26,5,last positions,top-fifteen,last positions,American,Italian,Malaysia
0,No,Dry,2008,2,2,20,5,top-fifteen,DNF,top-fifteen,German,Italian,Malaysia
0,No,Dry,2008,2,2,7,5,last positions,DNF,no laptime set,French,Italian,Malaysia
0,Yes,Varied,2009,2,2,7,5,top-fifteen,top-ten,top-fifteen,French,Italian,Malaysia
0,Yes,Varied,2009,2,2,67,5,last positions,last positions,top-ten,Swiss,Italian,Malaysia
0,No,Dry,2010,3,2,67,5,top-fifteen,top-fifteen,top-three,Swiss,Italian,Malaysia
0,No,Dry,2011,2,2,67,5,top-fifteen,top-fifteen,top-fifteen,Swiss,Italian,Malaysia
0,No,Dry,2010,3,2,153,5,top-fifteen,top-ten,top-fifteen,Spanish,Italian,Malaysia
0,No,Dry,2011,2,2,153,5,top-fifteen,top-fifteen,last positions,Spanish,Italian,Malaysia
1,Yes,Varied,2012,2,2,817,5,top-fifteen,top-fifteen,top-ten,Australian,Italian,Malaysia
0,No,Varied,2013,2,2,817,5,top-fifteen,last positions,top-fifteen,Australian,Italian,Malaysia
1,Yes,Varied,2012,2,2,818,5,last positions,top-ten,top-fifteen,French,Italian,Malaysia
0,No,Varied,2013,2,2,818,5,last positions,top-ten,top-five,French,Italian,Malaysia
0,No,Dry,2014,2,2,818,5,top-ten,DNF,last positions,French,Italian,Malaysia
0,No,Dry,2014,2,2,826,5,top-fifteen,top-ten,top-fifteen,Russian,Italian,Malaysia
3,No,Dry,2016,16,2,826,5,top-fifteen,top-fifteen,top-fifteen,Russian,Italian,Malaysia
0,No,Dry,2015,2,2,832,5,top-fifteen,top-ten,top-fifteen,Spanish,Italian,Malaysia
3,No,Dry,2016,16,2,832,5,last positions,top-fifteen,top-ten,Spanish,Italian,Malaysia
0,No,Dry,2017,15,2,832,5,top-fifteen,DNF,last positions,Spanish,Italian,Malaysia
0,No,Dry,2015,2,2,830,5,top-ten,top-ten,top-ten,Dutch,Italian,Malaysia
0,No,Dry,2017,15,2,842,5,top-fifteen,top-fifteen,last positions,French,Italian,Malaysia
0,No,Dry,2011,2,2,24,164,last positions,DNF,last positions,Italian,Spanish,Malaysia
1,Yes,Varied,2012,2,2,37,164,last positions,last positions,last positions,Spanish,Spanish,Malaysia
0,No,Dry,2010,3,2,811,164,last positions,last positions,last positions,Brazilian,Spanish,Malaysia
0,No,Dry,2010,3,2,812,164,last positions,top-fifteen,last positions,Indian,Spanish,Malaysia
0,No,Dry,2011,2,2,39,164,last positions,DNF,last positions,Indian,Spanish,Malaysia
1,Yes,Varied,2012,2,2,39,164,last positions,last positions,last positions,Indian,Spanish,Malaysia
0,No,Dry,2007,2,2,16,12,last positions,DNF,no laptime set,German,Dutch,Malaysia
0,No,Dry,2007,2,2,27,12,last positions,DNF,last positions,Dutch,Dutch,Malaysia
0,No,Dry,2010,3,2,10,166,last positions,DNF,last positions,German,British,Malaysia
0,No,Dry,2011,2,2,10,166,last positions,last positions,last positions,German,British,Malaysia
0,No,Dry,2010,3,2,810,166,last positions,top-fifteen,last positions,Brazilian,British,Malaysia
0,No,Dry,2011,2,2,816,166,last positions,DNF,last positions,Belgian,British,Malaysia
1,Yes,Varied,2012,2,2,10,166,last positions,last positions,last positions,German,Russian,Malaysia
1,Yes,Varied,2012,2,2,819,166,last positions,last positions,last positions,French,Russian,Malaysia
0,No,Varied,2013,2,2,824,166,last positions,top-fifteen,top-fifteen,French,Russian,Malaysia
0,No,Dry,2014,2,2,824,166,last positions,DNF,last positions,French,Russian,Malaysia
0,No,Varied,2013,2,2,820,166,last positions,last positions,last positions,British,Russian,Malaysia
0,No,Dry,2014,2,2,820,166,last positions,top-fifteen,last positions,British,Russian,Malaysia
3,No,Dry,2016,16,2,154,210,top-fifteen,DNF,last positions,French,American,Malaysia
0,No,Dry,2017,15,2,154,210,last positions,top-fifteen,top-ten,French,American,Malaysia
3,No,Dry,2016,16,2,821,210,top-fifteen,DNF,last positions,Mexican,American,Malaysia
0,No,Dry,2017,15,2,825,210,last positions,top-fifteen,last positions,Danish,American,Malaysia
0,No,Dry,2015,2,2,829,166,pitlane-start,DNF,top-three,British,British,Malaysia
0,No,Dry,2015,2,2,833,166,last positions,top-fifteen,last positions,Spanish,British,Malaysia
3,No,Dry,2016,16,2,836,166,last positions,top-fifteen,top-fifteen,German,British,Malaysia
3,No,Dry,2016,16,2,839,166,last positions,last positions,last positions,French,British,Malaysia
1,No,Dry,2007,3,3,8,6,top-three,podium,top-three,Finnish,Italian,Bahrain
0,No,Dry,2008,3,3,8,6,top-five,podium,top-five,Finnish,Italian,Bahrain
0,No,Dry,2009,4,3,8,6,top-ten,top-ten,top-fifteen,Finnish,Italian,Bahrain
1,No,Dry,2014,3,3,8,6,top-five,top-ten,top-ten,Finnish,Italian,Bahrain
1,No,Dry,2015,4,3,8,6,top-five,podium,fastest lap,Finnish,Italian,Bahrain
0,No,Dry,2016,2,3,8,6,top-five,podium,top-three,Finnish,Italian,Bahrain
1,No,Wet,2017,3,3,8,6,top-five,top-five,top-three,Finnish,Italian,Bahrain
1,No,Dry,2018,2,3,8,6,top-three,DNF,top-ten,Finnish,Italian,Bahrain
0,No,Dry,2010,1,3,4,6,top-three,winner,fastest lap,Spanish,Italian,Bahrain
0,No,Dry,2012,4,3,4,6,top-ten,top-ten,top-fifteen,Spanish,Italian,Bahrain
0,No,Dry,2013,4,3,4,6,top-three,top-ten,top-three,Spanish,Italian,Bahrain
1,No,Dry,2014,3,3,4,6,top-ten,top-ten,top-fifteen,Spanish,Italian,Bahrain
1,No,Dry,2007,3,3,13,6,pole,winner,fastest lap,Brazilian,Italian,Bahrain
0,No,Dry,2008,3,3,13,6,top-three,winner,top-three,Brazilian,Italian,Bahrain
0,No,Dry,2009,4,3,13,6,top-ten,top-fifteen,top-ten,Brazilian,Italian,Bahrain
0,No,Dry,2010,1,3,13,6,top-three,podium,top-five,Brazilian,Italian,Bahrain
0,No,Dry,2012,4,3,13,6,top-fifteen,top-ten,top-fifteen,Brazilian,Italian,Bahrain
0,No,Dry,2013,4,3,13,6,top-five,top-fifteen,last positions,Brazilian,Italian,Bahrain
1,No,Dry,2015,4,3,20,6,top-three,top-five,top-three,German,Italian,Bahrain
0,No,Dry,2016,2,3,20,6,top-three,DNF,top-three,German,Italian,Bahrain
1,No,Wet,2017,3,3,20,6,top-three,winner,top-five,German,Italian,Bahrain
1,No,Dry,2018,2,3,20,6,pole,winner,top-ten,German,Italian,Bahrain
1,No,Dry,2019,2,3,20,6,top-three,top-five,top-five,German,Italian,Bahrain
2,Yes,Dry,2020,15,3,20,6,top-fifteen,top-fifteen,top-fifteen,German,Italian,Bahrain
3,No,Dry,2020,16,3,20,6,top-fifteen,top-fifteen,top-five,German,Italian,Bahrain
1,No,Dry,2019,2,3,844,6,pole,podium,fastest lap,Monegasque,Italian,Bahrain
2,Yes,Dry,2020,15,3,844,6,top-fifteen,top-ten,top-ten,Monegasque,Italian,Bahrain
3,No,Dry,2020,16,3,844,6,top-five,DNF,top-three,Monegasque,Italian,Bahrain
0,No,Dry,2012,4,3,8,4,top-fifteen,podium,top-five,Finnish,British,Bahrain
0,No,Dry,2013,4,3,8,4,top-ten,podium,top-ten,Finnish,British,Bahrain
0,No,Dry,2012,4,3,154,4,top-ten,podium,top-three,French,British,Bahrain
0,No,Dry,2013,4,3,154,4,top-fifteen,podium,top-five,French,British,Bahrain
1,No,Dry,2014,3,3,154,4,last positions,top-fifteen,top-ten,French,British,Bahrain
1,No,Dry,2015,4,3,154,4,top-ten,top-ten,top-fifteen,French,British,Bahrain
1,No,Dry,2014,3,3,813,4,last positions,top-fifteen,top-fifteen,Venezuelan,British,Bahrain
1,No,Dry,2015,4,3,813,4,last positions,top-fifteen,top-five,Venezuelan,British,Bahrain
1,No,Dry,2019,2,3,8,2,top-ten,top-ten,top-fifteen,Finnish,Swiss,Bahrain
2,Yes,Dry,2020,15,3,8,2,last positions,top-fifteen,top-ten,Finnish,Swiss,Bahrain
